,CIA,ClimateEnvoy,CommerceGov,DeptofDefense,DeptVetAffairs,DHSgov,ENERGY,EPA,HHSGov,HUDgov,Interior,OMBPress45,op.ed,POTUS,SBAgov,SecBlinken,SecCardona,SecDef,SecFudge,SecGranholm,SecMayorkas,SecRaimondo,SecretaryPete,SecVilsack,SecYellen,StateDept,TheJusticeDept,USAmbUN,USDA,USDOL,usedgov,USTradeRep45,USTreasury,VP,WHCOS
76,-0.082912171,-0.050977855,0.049897813,-0.015026538,-0.01452885,0.008164077,-0.091061228,-0.072904827,-0.054441484,0.005466227,-0.111758234,0.449576654,-0.09066214,-0.098808049,0.814895303,0.03020925,-0.152083117,-0.058888604,0.057046661,-0.115399916,-0.025388378,-0.043002483,-0.089155696,-0.051074615,-0.035486187,-0.066866886,-0.029486376,-0.077008647,0.028124566,-0.052650438,-0.034064959,0.096779467,0.157805012,-0.048610616,-0.002617035
77,-0.090553816,0.040415057,0.005662967,0.016423119,0.015287285,0.095002828,-0.0462041,-0.050057759,-0.001709307,-0.071122717,0.15316878,0.183739577,0.068528155,0.042044231,-0.12447798,0.029244927,0.01567016,-0.004546099,-0.037927847,-0.009619853,0.077573705,0.022146653,-0.009032459,0.025858253,0.106873114,0.049253317,-0.093507025,0.151934987,-0.045856058,-0.099603482,-0.056586533,0.24635289,-0.052727065,0.056707083,0.070890142
78,0.026011102,0.077170701,0.016274624,-0.076345482,-0.107852005,-0.005099534,0.045242422,-0.051473754,-0.009525983,0.161684939,-0.002112399,0.242007754,-0.032277463,-0.099027217,-0.010387986,-0.172874377,0.110723097,-0.120042304,0.025188387,-0.03939066,-0.048385381,-0.120457996,-0.118182111,-0.041696832,-0.02545211,-0.090475618,0.241419047,-0.063274484,0.002069324,0.073333689,0.159060551,0.049082614,0.137462663,-0.050095854,-0.025174289
79,-0.018766163,0.154982778,-0.036315381,0.081409349,-0.007885444,0.00606054,-0.011011496,-0.073867285,-0.088608024,-0.0095149,-0.096950571,-0.117667023,-0.064300487,-0.055069146,-0.082186396,0.347619884,-0.105087698,0.138782993,0.074321821,-0.077996331,0.066544407,-0.074607569,-0.029230716,0.059908243,0.001281506,0.20567325,-0.046072918,0.208334443,0.107777587,-0.10711149,-0.101163782,0.297881842,-0.072583573,-0.004348178,-0.072264474
80,0.256990245,-0.070571193,0.062187108,0.037257639,-0.02569241,0.023947393,0.011705413,0.017582095,-0.057288139,-0.095367898,-0.010317512,0.163587433,-0.127685083,-0.030362164,0.106996862,-0.06696899,0.058753465,0.021279315,-0.053576203,-0.030686826,0.037732732,0.005718258,0.024272184,-0.043899569,-0.041157747,-0.114084589,-0.048342313,-0.095578884,0.021949613,-0.104732633,0.047582651,-0.075859787,0.103084319,-0.085146466,-0.017904191
81,0.018742408,0.058007711,-0.04846596,-0.051813618,0.071208797,0.017827323,-0.017873918,-0.013368219,-0.009595342,-0.010216395,0.083803307,-0.068335628,0.635044062,0.049429605,-0.064431506,-0.040774984,-0.065031789,0.006419576,0.004941591,-0.001822319,0.053599825,0.024248614,0.067376667,0.044158285,0.047446542,-0.00446911,-0.081978239,0.021336985,0.001706818,-0.031845683,-0.070517564,-0.056351404,0.026722437,0.099183158,0.014005528
82,-0.11172933,-0.013607861,0.074920359,-0.156891266,-0.012462983,-0.006879888,0.132653033,0.04381565,0.112388238,-0.057132,-0.128440116,0.375847633,-0.26749938,-0.018397412,-0.013095184,-0.120894695,0.171575937,-0.151338537,0.065927967,0.152154044,-0.050373711,0.133072862,0.079631701,0.079397494,0.124035043,-0.124797778,-0.079562198,-0.161841235,-0.058874063,0.208272487,0.105926601,-0.045358927,-0.049312283,0.031036722,0.003884038
83,-0.103323864,0.229733278,0.07738239,-0.084806107,-0.131280221,-0.081092745,0.078128661,0.04698232,-0.09063957,-0.127588982,-0.091393625,0.065255957,-0.098043008,0.099640558,-0.213677304,0.197621873,0.021519786,0.013375732,0.043499409,0.2791073,0.04716729,0.812017264,0.129155889,0.14387184,0.069789091,0.041848806,-0.201116909,0.056528522,-0.013963465,-0.148760604,-0.077761583,-0.070273918,-0.031669736,0.050890122,-0.009734362
84,0.041975247,0.009993731,-0.095864382,0.113839529,-0.111439792,0.042887156,-0.058617543,-0.032543197,-0.135096602,-0.071777879,-0.06602447,-0.084273491,-0.069244249,0.024404341,-0.255850651,0.139679769,-0.022718606,0.082282041,0.062132349,-0.002027825,0.142508789,-0.045369182,-0.018367392,0.015401337,0.045914474,0.421581374,-0.086941989,0.146038785,0.031745728,-0.108589504,0.055363779,-0.055040778,-0.014562899,0.037942453,-0.002279747
85,-0.068521589,-0.148305758,-0.024221177,-0.018037096,-0.001674328,0.172101421,-0.060288121,0.042076676,-0.005424191,0.014644516,0.049650599,-0.057321826,-0.036758349,-0.004113965,0.053609991,-0.118958692,0.008235198,-0.070120546,-0.035660525,-0.093422222,0.009968038,-0.073301132,0.074120719,0.023878745,-0.036893086,-0.130814402,0.268851426,-0.123395417,0.027122783,0.126668365,-0.055611658,0.081431724,-0.054453086,-0.029831212,-0.010396201
86,-0.056427725,-0.145425505,-0.056537261,-0.072939204,0.023465631,0.002787665,-0.056300465,-0.033008931,-0.003428093,0.044346561,0.078772881,0.305093434,0.032848874,-0.023545395,-0.06562274,-0.131093231,-0.10260437,-0.047582532,-0.030854707,-0.088152301,-0.062605872,-0.100189162,-0.052777046,-0.102186663,-0.079457753,-0.068008719,0.022378045,-0.101901147,-0.004270514,0.702578723,-0.072631616,0.109153892,0.016238631,-0.034048883,0.12497696
87,-0.095124188,-0.008236024,0.018345572,-0.12279146,-0.175458212,-0.019906849,-0.015260403,-0.040729149,-0.085810281,-0.065168645,0.05613145,-0.086875173,-0.031177844,0.026301356,0.053082746,-0.006995686,0.129760352,-0.124014607,0.05805287,0.012973706,-0.013021868,0.188010474,0.011170765,0.098789617,-0.078203612,0.10736595,-0.03003899,0.06184342,0.169038456,-0.050404514,0.107514824,-0.159045323,-0.024099329,0.102743352,-0.036503861
88,-0.051747993,-0.091447037,0.219056528,-0.120830936,-0.095677998,-0.050605009,-0.0167651,-0.007992174,0.274587568,-0.050713504,0.004988204,0.57737414,-0.370912744,-0.095599125,0.308334931,-0.110696298,0.019207626,-0.14777987,-0.087809034,-0.058122331,-0.123685635,0.030739161,-0.027769659,-0.003104921,-0.118000663,-0.085029676,-0.106115984,-0.134604367,0.182176425,0.040020043,0.061188509,0.053012914,-0.017251653,-0.041778063,0.006110522
89,-0.037981459,-0.149367843,0.009852168,-0.054890874,-0.027429072,-0.063630768,-0.008998051,-0.104728935,0.132656758,0.028167059,-0.11204093,0.045929804,0.026318361,-0.050654844,-0.015741482,0.099498593,-0.089592318,-0.040563075,0.018347782,-0.017753899,-0.088562528,-0.064590932,-0.114285907,-0.02972105,0.215172561,0.125337012,0.054241136,-0.02427934,-0.028218109,0.048051015,-0.021596565,0.04348038,0.349244319,-0.018926543,-0.053354353
90,-0.080460152,0.086290418,-0.069778508,-0.088800837,-0.091998062,-0.015060361,0.036717323,-0.048972724,-0.201647067,-0.061329998,-0.025325854,0.186292995,-0.114664135,0.19672673,-0.191004995,0.0450215,-0.084626479,-0.02283102,0.172064698,0.116466976,0.061082479,0.09327501,0.145845727,0.007550699,0.243744219,-0.045420111,0.200149801,0.026982016,-0.068109108,0.02861415,-0.143665979,-0.091325621,0.007290849,0.239718081,0.110810683
91,0.106851401,-0.057076902,-0.048397976,0.121314749,-0.002727954,0.042621664,-0.049123897,-0.008916406,-0.004824498,0.149859163,-0.022787188,-0.052523555,-0.191242194,-0.090384366,0.070856275,-0.107257091,0.191153663,0.003773621,-0.060922179,-0.042314688,0.100626995,-0.118562035,-0.055948021,0.10034636,-0.120110895,-0.063724821,0.029869965,-0.106017716,0.046339993,-0.049860254,-0.010365716,-0.057132863,0.070067788,-0.127187602,-0.029249591
92,-0.087761055,0.220304294,-0.075755746,-0.040611206,-0.192475896,0.031722545,0.051825164,-0.050976479,-0.100569011,-0.046975201,-0.057901381,-0.141082377,0.219775444,0.045364606,-0.241735183,0.282913534,0.056192561,0.02649223,0.102275277,0.096127885,0.060338518,0.058568257,0.037526439,0.093670968,0.219238743,0.27098561,-0.038512036,0.226533169,0.003815355,-0.191881145,-0.059464286,0.000868934,0.02733608,0.005611448,0.06289572
93,-0.128155686,0.200108995,-0.091210885,0.064568815,0.083623581,-0.002690677,-0.07498854,-0.013277269,-0.02690129,-0.098289391,0.176748338,-0.157989572,0.123567444,-0.026740137,-0.264867093,0.22295401,-0.048846562,0.144213077,0.019160653,-0.039818624,0.192871045,-0.11585271,-0.032611408,0.253814307,-0.067825507,0.074978158,-0.105891944,0.09166666,0.226790261,-0.084478423,-0.115015925,0.523966556,-0.046326396,0.048949844,-0.103613146
94,-0.044914669,-0.145042492,0.106342774,-0.122560385,-0.071258503,-0.030167389,0.005097311,0.037309213,-0.01342896,0.039326223,-0.075281405,0.164902231,-0.249297333,-0.138843472,0.822616665,-0.124654804,-0.004593668,-0.137342488,-0.016147907,-0.077202617,-0.068501499,-0.031687348,0.023678338,-0.051185832,-0.062269996,-0.096792649,-0.01880272,-0.094350266,0.047509096,0.018149577,0.124624895,0.002674384,0.008269163,-0.096436954,-0.111142137
95,-0.046274679,0.067743607,-0.032103097,0.24694748,0.003052718,0.006524911,-0.011284436,-0.065791026,-0.075393692,-0.055389607,0.110310766,-0.007839989,-0.260769508,-0.015330186,-0.118962175,0.0984287,0.001842287,0.126972382,-0.03958154,-0.022947029,0.105100341,-0.05496708,-0.042807197,-0.030497245,0.069445038,0.00435708,0.021451106,-0.055855232,-0.055164198,-0.10915447,-0.056589505,-0.116840024,0.176385541,0.025961805,-0.037061472
96,0.036653824,-0.155662861,-0.034188595,-0.022433938,-0.020714435,-0.044667869,-0.122836866,-0.069800742,0.207383184,0.173762149,0.285324966,-0.111814719,0.007875712,-0.003147453,-0.061030069,-0.007201822,-0.06344073,0.004996089,0.097184576,-0.165388726,-0.031779083,-0.069521994,-0.122485099,-0.121428363,-0.04255936,0.13169851,0.041804835,0.00323573,-0.067280504,-0.055617486,-0.000335895,0.048438928,-0.050584642,0.007019846,-0.006851591
97,-0.11571679,0.201122431,-0.031815642,-0.025938496,-0.177099631,-0.10665654,0.155788054,-0.024483327,-0.145768537,0.180862071,-0.012682198,-0.120919733,-0.265317381,0.032275539,-0.191898885,0.074184127,0.040506998,0.027550368,0.423744316,0.269826811,-0.014689582,0.271450325,0.015682973,-0.016795134,0.16968332,0.049315037,-0.099318007,0.061778028,-0.088658562,-0.153544048,0.026450481,-0.146144702,-0.013681068,0.130755069,-0.013920893
98,-0.061631102,-0.021468353,-0.054556711,0.549511866,-0.104847142,0.097552941,-0.041700055,-0.022104666,0.006395363,0.098445454,-0.154302329,-0.083907632,-0.041911435,-0.118292106,-0.077760327,0.095850491,-0.0634798,0.537705318,0.136912991,-0.121670239,0.021772636,-0.115663715,-0.087993473,-0.073478016,-0.189353877,0.116132378,-0.063950415,0.166759264,-0.093883523,-0.066918598,-0.029837067,-0.162082913,0.018196511,-0.132173592,-0.155052987
99,-0.019440989,0.140139141,-0.070011881,0.001034687,0.038505701,0.034311172,0.092084162,0.015409024,0.004404059,0.07059168,0.08489111,-0.198159207,0.54965052,-0.034685838,-0.171140696,0.086072737,0.203898673,0.049723849,0.031761854,0.031219229,0.113010156,-0.020407544,-0.014661571,-0.038722595,-0.029225561,-0.014708961,-0.132763783,0.073909146,-0.054403853,-0.070792105,0.066686925,-0.03064033,-0.06737535,-0.025330488,-0.08152179
100,-0.017543372,-0.120717239,-0.0528788,-0.04784744,1.125799849,-0.071969386,-0.086002205,-0.03749595,-0.131478936,-0.081970505,-0.061615796,-0.080839666,-0.162499242,0.055260237,-0.116634744,0.008661899,-0.052705661,-0.000928954,-0.003485572,-0.009924897,-0.051342311,-0.073793334,0.032012413,-0.042406969,0.049952406,0.029395848,-0.1404659,0.027929501,-0.105760782,-0.009713879,-0.091367547,-0.114064528,-0.082324708,0.000849092,0.043711128
101,-0.150741374,-0.054435541,0.018341433,0.07435778,-0.170247059,-0.023536031,-0.0794954,-0.064135231,-0.029604568,-0.068858814,-0.039966549,0.079508176,0.029970661,-0.021083123,0.092486277,0.274281141,-0.145034786,0.147537614,-0.06944186,-0.06897151,-0.068032115,-0.023287408,-0.06258793,-0.017222022,-0.048271706,0.248597182,0.064076324,0.136120795,-0.050141119,-0.113955302,-0.117768018,0.319242356,0.09063075,-0.044179851,0.150299488
102,0.022596424,0.100991734,-0.067201894,-0.125041365,-0.1392903,-0.066749558,0.064634306,-0.088513608,-0.157507762,-0.049366587,0.01097577,0.070159066,0.443767816,0.146413003,-0.134301941,0.014464512,0.270078099,-0.05811861,0.077975033,0.181811825,0.026433033,-0.000175075,0.058021097,0.038854483,0.073012594,-0.069817465,-0.130764488,0.012665082,0.04283676,-0.028777086,0.205009309,0.348475806,-0.082960322,0.061552321,0.082216071
103,-0.063281924,-0.030514899,-0.039793722,-0.075013044,0.018767069,-0.040870425,-0.08270286,-0.077955219,-0.021683553,0.049127756,0.018906256,-0.112724811,-0.006055743,0.198120388,-0.076763421,-0.056436022,0.066117025,-0.058793524,0.096044303,-0.025940374,0.006142898,-0.010874337,0.093597964,0.050163037,0.084669343,-0.043086309,-0.057100668,0.062170721,-0.043248841,-0.012676913,-0.036020041,-0.117789497,0.035109823,0.219154814,0.09603113
104,0.003580846,-0.211466405,-0.050415068,-0.061971509,0.104924361,-0.005059923,-0.07424191,0.000441039,0.051703834,0.052000854,-0.01909604,-0.061185234,-0.191868017,-0.153880411,0.130045763,-0.214453053,-0.119450215,-0.160133025,-0.155693203,-0.132774216,-0.080756364,-0.197905266,-0.137811466,-0.137425901,-0.158987168,-0.141536388,1.335761772,-0.149987815,-0.035910184,0.02074918,0.00150316,-0.010727647,-0.039871258,-0.14206689,-0.042647964
105,-0.039942005,-0.094666721,-0.013514631,-0.047123694,0.588204049,-0.038613124,-0.05916164,-0.068672699,-0.013944902,-0.015915861,-0.017317588,-0.122522,-0.258374139,0.051937063,-0.063308211,-0.085586242,-0.027252723,-0.019339515,0.098872342,-0.05655345,0.181045069,0.035526846,0.042451338,0.11350369,-0.006112767,-0.060732469,-0.08227547,-0.023584292,0.045665904,-0.048554019,-0.008550098,-0.203898512,-0.090549771,0.068535947,-0.01965486
106,0.061345473,-0.005652732,-0.062771455,-0.165244991,-0.142624069,0.060620275,-0.026243626,-0.104703279,0.065783063,0.019174031,-0.065600342,-0.07271257,-0.011751278,0.183761222,0.008044788,-0.007379132,0.128786242,-0.075809855,0.146804931,0.085092079,0.1267003,0.050820658,0.086479023,0.090488577,0.023392221,0.015153082,-0.089707385,0.065676708,-0.034288088,-0.100395025,-0.000793442,-0.184674372,-0.072037076,0.170582418,0.006459809
107,0.393853913,0.112081341,0.014118499,0.050850452,0.006737399,-0.043678251,-0.078539355,0.06579326,-0.075151033,-0.044713618,0.024297841,-0.044469733,-0.006125896,-0.051613058,-0.110366496,-0.000197157,-0.09346402,0.025881722,-0.065588456,-0.12922676,-0.046078199,-0.056266938,-0.078521234,0.006939783,-0.046201947,-0.052504865,0.193361304,0.092317577,0.038806289,-0.116665405,-0.027848367,-0.119969663,0.128465904,-0.002807897,-0.08868745
108,-0.030589479,0.158314804,-0.013062443,-0.049566763,-0.011761229,-0.018128191,0.03150251,0.030165324,0.004117436,-0.038592254,-0.001968313,-0.138609892,0.165188912,0.084230707,-0.180506956,0.113765384,0.034224249,0.015764255,-0.010780744,0.10258675,0.015935124,-0.001865601,0.093192421,-0.090676482,-0.000293246,0.05009767,-0.14231744,0.224540453,-0.102739243,-0.037955258,-0.03367359,0.086178222,0.016773174,0.072371774,-0.020186103
109,-0.07300863,-0.062047058,-0.009503026,8.08E-05,-0.094239824,0.189341132,-0.056314797,-0.082366699,-0.073866405,-0.029465376,-0.005383936,0.585605453,-0.055746921,-0.013187707,-0.046252615,-0.003041567,-0.029017983,-0.01001734,-0.005340036,-0.064512943,0.121567369,-0.104374696,0.026404636,0.017920842,-0.030148059,0.051034018,0.344584273,-0.044306366,0.025157962,0.0201403,-0.022506983,0.010747735,-0.048427581,-0.022564352,0.004289973
110,-0.106772387,0.047435306,0.032129407,-0.039356522,0.007063861,0.046798294,-0.004562449,0.094400829,0.069955545,-0.072118138,-0.00736015,-0.091062716,0.017009631,-0.037549467,-0.035003505,0.050721986,-0.016342942,-0.060869924,-0.086589209,-0.026709456,0.124921016,0.09407182,0.018182597,-0.018814499,0.052673376,0.004382984,-0.020012815,0.067873175,-0.035279488,0.071118433,-0.056321969,-0.130014955,0.028657293,0.005123051,0.016182833
111,-0.102191804,0.009691813,0.043265003,0.449226516,-0.078180531,0.048462283,-0.036021986,-0.091356997,-0.091986615,0.040976749,-0.136138747,-0.041193365,-0.136405423,-0.123358588,0.231932404,-0.016168215,-0.095693319,0.376377817,-0.118869234,-0.120533653,-0.010422107,-0.108139411,-0.11373449,-0.138896031,-0.129510377,0.004998944,0.011653045,-0.004298394,-0.057638667,0.122110409,-0.04056984,0.504068318,0.017475367,-0.158370099,-0.060802869
112,0.588919103,-0.015646053,0.01832807,0.284933886,0.073351073,0.05267281,-0.096644559,-0.071684541,0.055932395,-0.04765382,-0.035173604,-0.006076559,0.153555969,-0.11268807,-0.060181428,-0.079584742,-0.025832848,0.107472953,-0.124444796,-0.176080092,-0.019408134,-0.028907424,-0.121641788,-0.075286394,-0.132415021,-0.076274129,0.012333045,-0.099178965,-0.043743602,-0.014737201,0.078440709,-0.11802721,-0.012138886,-0.107961233,-0.089861628
113,-0.074607497,0.01822747,0.083945737,-0.082956516,-0.160227738,0.018371537,-0.011761977,-0.038657173,-0.010403578,0.096978084,0.052292085,0.196263238,-0.317136768,-0.002279168,0.261031052,-0.153997993,0.047585972,-0.067791264,0.075052491,0.048785337,-0.012481675,0.123129541,0.075542762,0.076722019,-0.005720846,-0.161483368,-0.03185321,-0.125768114,0.082667835,0.080189711,0.029162191,-0.058983604,-0.023354362,-0.030879246,-0.047116823
114,-0.092566877,-0.074919044,-0.064205673,-0.041611843,-0.043804294,-0.02773106,0.047199113,-0.034348002,-0.017844259,-0.022352893,0.003580389,-0.096394191,-0.179020759,0.039899915,-0.038426409,0.016951229,0.001321957,-0.051055823,0.008432776,0.054766635,-0.019385743,-0.012872521,0.027132563,0.058912018,0.028307401,-0.028963355,0.073482428,0.015260271,0.0398916,0.085301002,0.007750242,-0.011660121,-0.021686277,0.078025632,0.026332697
